snapshot_id,product_id,snapshot_date,quantity_start_of_day,quantity_received,quantity_shipped,backorder_quantity,in_transit_quantity
662,93,2024-07-28,734,138,49,2,7
663,21,2024-10-09,877,94,52,38,35
664,29,2024-04-13,472,102,27,45,148
665,77,2024-08-19,270,35,28,9,168
666,37,2024-07-31,834,200,130,25,37
667,38,2024-11-24,391,15,99,44,190
668,95,2023-12-25,347,120,51,41,129
669,36,2024-02-15,696,96,138,39,136
670,16,2024-11-06,73,76,62,23,48
671,65,2024-05-22,434,41,127,21,73
672,21,2024-01-22,727,168,147,47,20
673,81,2024-01-04,217,45,97,42,89
674,5,2024-02-12,664,159,26,2,76
675,55,2024-05-05,853,55,15,12,199
676,24,2024-02-02,722,173,138,17,106
677,25,2024-08-06,763,20,140,5,163
678,36,2024-01-16,751,108,130,23,53
679,78,2024-04-06,991,135,71,23,111
680,66,2024-06-08,651,98,123,38,85
681,62,2024-02-22,953,109,69,4,96
682,76,2024-08-09,423,41,21,34,8
683,91,2024-05-23,69,145,101,10,65
684,28,2024-10-09,196,132,143,10,61
685,40,2024-03-12,467,135,55,45,12
686,40,2024-07-18,457,184,81,23,114
687,14,2023-12-18,128,195,100,22,16
688,56,2023-12-28,52,194,23,34,25
689,61,2024-05-08,554,16,29,16,115
690,15,2024-04-08,347,118,2,4,101
691,67,2024-09-20,303,137,123,27,140
692,26,2024-07-30,47,183,71,38,157
693,72,2024-09-28,236,189,111,25,161
694,57,2024-12-12,657,160,135,49,120
695,7,2024-09-10,70,85,70,34,138
696,93,2024-08-16,311,188,0,41,97
697,31,2024-11-11,901,45,89,4,92
698,30,2024-08-14,446,62,52,4,98
699,10,2024-04-08,896,19,127,47,187
700,64,2024-09-03,737,58,1,8,173
701,27,2024-01-21,876,186,113,11,13
702,92,2024-04-06,957,119,150,7,57
703,66,2024-07-22,402,87,52,26,164
704,64,2024-03-28,482,58,4,13,88
705,34,2024-06-12,970,90,149,23,35
706,34,2024-10-05,285,16,111,31,193
707,29,2024-05-11,688,123,28,48,181
708,46,2024-01-28,89,159,94,50,32
709,3,2024-11-22,103,30,35,11,164
710,78,2024-11-18,700,58,37,10,48
711,84,2024-01-04,286,96,13,44,177
712,25,2023-12-23,640,3,62,40,25
713,37,2024-06-03,890,192,8,15,70
714,64,2024-10-15,457,27,76,29,118
715,91,2024-07-26,924,44,13,26,27
716,90,2024-09-10,101,138,74,41,21
717,5,2024-11-24,286,72,15,38,107
718,40,2024-03-26,736,178,137,21,18
719,100,2024-09-18,46,94,45,42,200
720,10,2024-03-09,864,20,38,24,198
721,59,2024-09-16,888,54,72,22,136
722,47,2023-12-26,919,57,92,10,124
723,69,2024-01-28,952,111,98,20,36
724,72,2024-01-22,985,53,36,19,117
725,71,2024-09-24,603,110,81,36,64
726,11,2024-05-12,182,167,47,39,105
727,48,2024-07-30,523,31,83,45,8
728,17,2024-03-21,657,65,69,20,157
729,74,2024-12-15,58,104,118,43,192
730,66,2024-06-07,954,73,66,6,169
731,13,2024-11-07,360,3,105,50,170
732,20,2024-04-15,143,17,48,13,119
733,75,2024-03-04,759,6,7,24,99
734,60,2024-08-30,779,122,69,37,12
735,25,2024-07-08,1,190,58,18,61
736,80,2024-06-16,857,7,123,11,74
737,12,2024-09-18,77,105,42,28,183
738,73,2024-11-26,266,85,85,20,190
739,1,2024-03-27,151,6,28,0,153
740,36,2024-01-04,883,22,56,2,27
741,87,2024-01-14,926,164,132,29,168
742,79,2024-12-02,602,68,51,16,193
743,29,2024-10-23,913,143,77,37,170
744,90,2024-11-05,966,177,48,48,173
745,93,2024-09-25,793,189,69,30,174
746,38,2024-01-18,952,172,92,42,172
747,28,2024-04-17,362,86,109,0,17
748,39,2024-07-15,366,2,111,1,192
749,96,2024-05-29,91,11,133,11,191
750,100,2023-12-19,83,39,13,36,85
751,6,2023-12-29,792,115,64,2,87
752,100,2024-02-17,705,72,129,11,106
753,24,2024-08-19,810,41,140,3,166
754,31,2024-07-12,119,121,12,32,87
755,6,2024-09-01,837,117,102,5,176
756,20,2024-11-28,985,22,107,19,60
757,50,2024-06-22,573,163,26,10,92
758,52,2024-10-20,217,108,0,21,1
759,71,2024-07-06,715,173,141,16,148
760,40,2024-11-07,187,66,104,2,20
761,75,2024-09-05,432,162,26,48,167
762,15,2024-04-25,272,32,135,33,66
763,7,2024-07-22,429,38,126,27,128
764,57,2024-11-02,388,115,133,0,120
765,23,2024-06-17,124,116,43,49,5
766,14,2024-03-14,83,34,40,14,19
767,86,2024-07-22,547,122,136,22,3
768,76,2024-04-01,517,117,52,7,114
769,54,2024-05-24,191,138,24,32,87
770,46,2024-03-25,613,166,92,39,54
771,64,2024-02-09,825,28,87,37,197
772,97,2024-06-04,254,69,3,8,15
773,6,2024-11-24,68,63,34,18,63
774,15,2024-09-04,106,160,136,42,146
775,67,2024-01-09,298,98,122,27,120
776,54,2024-11-28,387,164,35,49,102
777,32,2024-07-03,458,73,57,2,98
778,46,2024-04-21,61,68,52,8,159
779,44,2024-08-14,334,69,109,30,58
780,80,2024-11-13,281,192,65,44,146
781,69,2024-01-09,883,105,125,37,23
782,39,2024-03-24,154,85,76,40,155
783,54,2024-04-05,984,27,123,2,57
784,99,2024-03-10,789,46,21,40,82
785,15,2024-04-29,742,71,74,20,139
786,83,2024-10-13,932,164,96,9,189
787,16,2024-07-16,685,178,96,15,55
788,47,2024-01-15,602,12,33,17,163
789,53,2024-09-18,297,39,109,27,135
790,43,2024-03-01,41,49,145,47,143
791,47,2024-06-09,463,8,82,9,127
792,28,2024-01-30,375,145,110,11,112
793,83,2024-08-24,968,116,23,29,1
794,17,2024-01-25,88,138,51,6,61
795,65,2024-03-19,127,21,125,31,2
796,66,2024-01-03,494,197,2,29,83
797,1,2024-03-12,649,57,113,40,21
798,3,2024-05-06,98,60,106,21,52
799,43,2024-01-05,355,133,40,22,2
800,88,2024-05-05,610,141,110,46,189
801,22,2024-05-27,225,162,28,23,99
802,19,2024-11-18,482,20,64,31,12
803,17,2024-03-21,993,51,149,10,147
804,22,2024-04-18,699,16,57,3,172
805,11,2024-11-07,39,160,12,44,129
806,84,2024-03-02,897,155,99,3,20
807,94,2024-04-30,932,172,122,33,105
808,72,2024-04-16,148,182,52,34,151
809,97,2024-12-09,438,127,88,25,177
810,46,2024-06-25,904,162,111,31,194
811,93,2024-10-12,973,144,49,28,173
812,88,2024-09-20,507,139,143,47,119
813,10,2024-02-16,15,66,41,2,52
814,51,2024-01-17,8,143,138,42,42
815,2,2024-01-17,25,85,74,28,111
816,34,2024-12-02,743,182,87,25,162
817,61,2024-03-13,221,35,26,5,96
818,82,2024-03-22,489,185,133,7,123
819,69,2024-12-06,218,193,119,9,185
820,85,2024-08-25,511,152,140,12,134
821,62,2024-03-20,122,84,137,29,149
822,46,2024-08-30,90,51,119,26,64
823,2,2024-11-27,894,54,40,13,147
824,88,2024-01-08,14,170,130,32,31
825,46,2024-07-15,340,150,112,33,186
826,35,2024-09-14,530,99,19,35,6
827,5,2024-10-24,254,185,114,30,162
828,53,2024-02-20,376,42,60,9,130
829,63,2024-03-11,247,135,97,30,47
830,12,2024-02-07,202,76,27,33,172
831,64,2024-06-10,114,41,41,48,18
832,72,2024-09-21,229,62,147,39,179
833,2,2024-02-11,624,71,12,6,4
834,58,2024-07-30,847,44,28,9,144
835,91,2024-02-25,731,155,42,16,31
836,28,2024-10-01,107,163,103,46,128
837,30,2024-01-24,93,167,57,17,22
838,25,2024-07-22,765,73,65,13,55
839,40,2024-07-11,551,122,32,21,169
840,43,2024-03-14,249,136,78,31,101
841,88,2024-06-02,180,152,115,31,103
842,19,2024-02-22,555,73,13,47,187
843,65,2024-11-15,941,197,2,46,138
844,87,2024-07-01,195,176,29,21,38
845,92,2023-12-24,966,56,60,4,101
846,4,2024-06-03,564,41,40,24,155
847,95,2024-08-10,830,176,4,2,108
848,31,2024-12-15,121,73,24,7,46
849,37,2024-06-01,7,98,116,34,25
850,29,2024-10-20,324,167,19,32,67
851,40,2024-10-05,445,68,10,27,18
852,77,2024-08-24,704,157,78,47,101
853,66,2024-04-30,338,35,88,4,42
854,23,2024-09-30,230,167,116,39,197
855,97,2024-09-25,445,96,112,8,44
856,49,2024-09-11,882,61,144,33,105
857,15,2024-10-23,80,50,117,22,83
858,47,2024-03-18,629,197,120,28,62
859,97,2024-09-01,389,77,17,22,147
860,79,2024-10-06,61,76,150,3,104
861,38,2024-07-28,720,166,32,3,27
862,89,2024-06-05,130,59,19,45,34
863,91,2024-01-28,798,88,87,45,8
864,34,2024-10-29,560,66,63,35,144
865,70,2024-11-09,400,76,101,26,173
866,60,2024-01-10,446,166,81,16,18
867,85,2024-11-18,600,198,52,36,81
868,66,2024-06-21,679,36,17,4,25
869,12,2024-09-28,338,192,0,29,90
870,51,2024-11-25,646,178,82,27,51
871,30,2024-06-26,781,168,79,36,30
872,22,2024-06-08,450,85,35,15,128
873,26,2024-02-11,774,174,56,23,90
874,53,2024-11-22,862,180,116,40,18
875,76,2024-11-16,936,132,35,35,166
876,97,2024-05-01,884,158,121,46,85
877,55,2024-06-27,264,136,139,46,65
878,8,2024-10-19,554,50,73,21,200
879,45,2024-05-24,980,162,88,35,73
880,84,2024-11-30,52,170,27,12,159
881,64,2024-07-10,65,78,148,7,36
882,54,2024-08-02,436,129,133,38,170
883,99,2024-11-24,814,40,79,23,159
884,83,2024-08-09,384,160,108,26,104
885,66,2024-05-18,196,136,90,49,157
886,78,2024-01-27,601,66,71,7,172
887,94,2024-09-20,24,14,37,2,84
888,31,2024-03-29,536,110,57,30,62
889,29,2024-07-21,260,16,2,15,156
890,35,2024-07-11,445,16,80,13,119
891,84,2024-12-10,378,149,97,45,108
892,37,2024-01-08,626,51,129,24,133
893,80,2024-09-27,902,191,127,11,73
894,92,2024-06-24,762,61,52,30,24
895,96,2024-12-12,918,157,77,8,139
896,98,2024-10-16,90,48,8,20,23
897,59,2024-10-07,136,145,96,48,80
898,22,2024-06-20,294,123,16,47,171
899,18,2024-04-11,256,191,24,41,2
900,21,2024-11-23,28,183,5,25,91
901,33,2024-03-02,201,119,59,13,103
902,64,2024-08-14,489,13,25,7,168
903,54,2024-07-22,575,16,71,24,56
904,95,2024-09-25,169,197,38,18,3
905,40,2024-09-05,651,88,6,41,9
906,25,2024-02-24,230,64,36,15,22
907,1,2024-01-18,715,15,20,47,199
908,50,2024-10-03,562,17,96,37,193
909,21,2024-08-26,942,68,118,44,75
910,57,2024-06-23,381,166,11,16,55
911,38,2024-07-26,332,107,139,29,66
912,64,2024-10-11,930,25,138,2,4
913,20,2024-08-21,863,69,6,30,94
914,12,2024-09-01,176,57,93,41,188
915,13,2024-11-06,916,11,50,5,106
916,52,2024-03-25,480,77,126,12,57
917,86,2024-03-11,60,22,147,18,7
918,91,2024-08-03,785,48,47,13,52
919,44,2024-10-08,18,112,88,30,152
920,64,2024-07-17,379,187,141,39,53
921,44,2024-01-24,590,4,92,19,30
922,69,2024-11-19,424,180,75,41,182
923,73,2024-09-02,866,169,105,10,11
924,98,2024-11-13,152,92,62,32,87
925,62,2024-12-17,644,5,80,25,179
926,78,2024-09-20,45,81,118,40,87
927,11,2024-04-14,168,187,101,42,112
928,42,2024-01-24,395,72,80,32,49
929,57,2024-07-30,350,154,108,13,176
930,53,2024-11-27,366,51,128,4,43
931,4,2024-01-18,307,61,36,25,103
932,59,2024-02-27,854,24,142,7,16
933,26,2024-08-16,341,129,140,25,105
934,78,2024-09-09,272,102,86,46,172
935,55,2024-01-26,225,56,0,39,172
936,71,2024-11-14,817,84,47,48,148
937,63,2024-10-09,716,165,89,30,18
938,67,2024-04-22,204,158,81,34,91
939,74,2024-05-11,733,182,92,18,70
940,69,2024-09-05,659,140,45,26,8
941,87,2024-02-06,459,67,111,38,168
942,58,2024-07-09,643,56,83,6,172
943,71,2024-07-10,308,158,134,28,185
944,86,2024-02-22,485,40,70,11,78
945,32,2024-06-18,582,67,81,10,48
946,74,2024-09-21,455,70,60,41,163
947,92,2024-02-15,567,69,109,22,71
948,15,2024-06-23,319,199,106,10,115
949,32,2024-01-27,454,90,36,32,123
950,76,2024-10-25,79,63,59,38,178
951,47,2024-04-13,726,169,65,32,67
952,96,2024-06-04,878,187,139,26,129
953,61,2024-05-13,429,145,6,17,28
954,31,2024-01-08,562,37,32,37,65
955,50,2024-01-28,163,117,5,24,126
956,20,2024-09-10,747,28,145,44,91
957,4,2024-02-08,163,166,69,50,25
958,6,2024-01-13,596,99,100,48,99
959,88,2024-02-16,885,24,62,2,47
960,57,2024-07-29,952,12,40,47,11
961,65,2024-07-08,91,138,144,4,57
962,3,2024-09-23,894,178,124,50,159
963,74,2024-10-09,262,170,3,49,28
964,68,2024-07-24,17,108,77,36,152
965,93,2024-01-30,934,142,111,25,108
966,97,2024-11-11,180,9,31,3,196
967,27,2024-03-13,999,124,140,13,116
968,11,2024-03-17,545,78,69,29,104
969,43,2024-01-22,18,76,20,7,17
970,77,2024-10-04,455,75,106,14,65
971,26,2024-09-03,852,18,69,17,27
972,11,2024-08-12,311,88,125,2,13
973,73,2024-03-24,285,49,45,42,137
974,65,2024-05-29,63,199,91,29,64
975,89,2023-12-20,501,164,120,27,134
976,51,2024-10-30,989,16,50,24,61
977,30,2024-08-06,618,61,81,35,193
978,35,2024-03-06,458,173,100,11,5
979,73,2024-07-04,393,34,63,18,83
980,96,2024-04-21,247,48,144,44,178
981,36,2024-05-10,406,101,149,45,165
982,36,2024-08-07,571,152,95,24,63
983,99,2024-12-08,955,120,103,25,138
984,19,2024-03-16,126,146,72,45,179
985,87,2024-08-06,249,79,92,10,17
986,10,2024-05-04,579,37,7,24,22
987,9,2024-07-05,281,64,5,14,8
988,2,2024-11-08,127,6,89,14,165
989,49,2024-04-22,312,6,76,40,33
990,93,2024-06-21,101,117,121,3,176
991,72,2024-01-30,93,17,133,34,37
992,88,2024-07-11,929,34,35,22,185
993,32,2024-06-12,287,73,28,25,47
994,83,2024-02-04,638,168,36,48,106
995,67,2024-08-05,109,161,128,12,190
996,22,2024-02-20,789,177,15,29,129
997,83,2024-09-16,449,36,2,6,26
998,74,2024-05-22,947,147,47,32,50
999,32,2024-09-27,437,141,13,39,37
1000,51,2024-12-08,113,91,111,37,87
1001,13,2024-02-18,275,127,33,27,79
1002,21,2024-06-04,73,99,87,26,61
1003,81,2024-01-06,461,106,67,25,38
1004,14,2024-03-21,494,68,33,44,192
1005,50,2024-01-28,424,130,101,15,53
1006,99,2024-10-06,973,129,44,1,196
1007,38,2024-03-15,167,80,63,46,113
1008,3,2024-04-13,119,59,45,49,54
1009,9,2024-03-30,152,13,128,26,68
1010,95,2024-09-12,318,16,35,27,54
1011,93,2024-03-08,922,95,14,17,134
1012,100,2024-06-03,48,51,34,50,33
1013,6,2024-01-20,865,183,120,0,119
1014,99,2024-03-11,76,88,75,17,162
1015,35,2024-08-24,820,184,123,34,74
1016,90,2024-03-26,819,86,122,28,167
1017,27,2024-01-03,823,26,8,12,183
1018,83,2024-08-11,794,161,26,30,94
1019,73,2024-05-05,214,104,5,30,5
1020,42,2024-07-21,478,142,18,10,30
1021,69,2024-01-14,478,5,141,50,81
1022,59,2024-11-22,716,58,0,42,177
1023,59,2024-02-19,667,0,76,17,95
1024,84,2024-07-24,759,59,76,24,199
1025,9,2024-01-25,730,92,36,44,55
1026,95,2024-07-19,667,23,10,19,79
1027,38,2024-11-16,600,152,146,25,176
1028,36,2024-01-22,176,76,13,21,198
1029,85,2024-03-24,359,102,116,38,2
1030,76,2024-08-16,760,198,112,13,199
1031,79,2024-01-12,74,98,55,50,102
1032,43,2024-10-18,424,142,123,33,54
1033,19,2024-03-30,190,22,126,28,51
1034,17,2024-08-05,185,157,146,30,10
1035,33,2024-01-11,99,150,16,45,64
1036,40,2024-04-06,239,13,124,29,124
1037,22,2024-09-16,484,12,18,48,190
1038,91,2024-09-13,986,126,39,4,75
1039,37,2024-10-05,289,190,148,32,98
1040,21,2024-01-11,182,196,56,30,13
1041,64,2024-01-30,969,29,65,36,137
1042,37,2024-01-18,271,189,51,17,161
1043,50,2024-01-08,914,54,78,42,13
1044,19,2024-09-29,301,30,75,19,170
1045,65,2024-09-23,727,193,23,1,113
1046,70,2024-10-06,48,24,11,0,47
1047,58,2024-04-30,119,3,104,37,134
1048,56,2024-04-08,954,190,28,25,3
1049,82,2024-02-15,107,48,11,2,92
1050,20,2024-07-09,613,40,147,32,145
1051,45,2024-11-08,593,192,13,16,144
1052,42,2024-09-16,37,197,88,3,29
1053,35,2024-11-13,958,139,98,26,185
1054,44,2024-08-26,702,162,21,10,157
1055,75,2024-07-21,164,41,23,0,95
1056,96,2024-04-08,269,133,44,13,190
1057,73,2024-06-25,239,107,129,23,42
1058,84,2024-09-18,427,168,88,38,95
1059,39,2024-04-30,343,110,13,18,25
1060,42,2024-09-07,374,119,24,42,68
1061,57,2024-09-05,5,81,129,29,160
1062,66,2024-09-18,510,33,39,39,103
1063,28,2024-09-23,847,125,34,47,72
1064,53,2024-03-19,718,22,7,29,67
1065,55,2024-08-17,319,139,106,23,179
1066,34,2024-05-22,479,76,148,48,92
1067,12,2024-06-28,813,74,51,39,116
1068,49,2023-12-25,477,167,147,47,70
1069,100,2024-10-30,957,158,78,43,104
1070,28,2024-04-15,33,69,139,2,186
1071,85,2024-05-17,950,54,102,8,157
1072,45,2024-01-08,255,128,135,47,16
1073,11,2023-12-27,700,171,105,8,11
1074,80,2024-03-30,643,66,36,27,17
1075,20,2024-09-20,316,82,104,31,51
1076,34,2024-05-10,671,26,7,5,123
1077,66,2024-04-26,49,184,28,46,18
1078,20,2024-08-25,307,88,40,50,10
1079,65,2024-04-22,616,51,75,31,30
1080,64,2024-08-20,846,74,33,37,1
1081,9,2024-09-29,195,146,30,33,107
1082,22,2024-03-31,46,3,139,33,12
1083,32,2024-03-17,564,9,134,4,169
1084,72,2024-01-13,216,37,99,15,38
1085,56,2023-12-30,365,121,6,17,50
1086,26,2024-03-26,853,22,24,37,182
1087,95,2024-05-10,104,58,82,40,74
1088,73,2024-11-28,553,100,46,27,97
1089,41,2024-01-24,667,34,57,17,144
1090,25,2024-02-03,442,182,94,8,94
1091,21,2023-12-19,781,163,110,15,200
1092,18,2024-06-23,643,186,23,49,81
1093,17,2024-04-03,985,129,47,22,142
1094,32,2024-06-20,604,175,131,11,156
1095,23,2024-05-21,926,16,80,2,150
1096,92,2024-06-29,854,114,121,17,148
1097,73,2024-11-26,989,130,89,47,143
1098,36,2024-01-06,872,159,112,4,57
1099,86,2024-04-02,363,92,76,46,116
1100,29,2024-07-06,419,63,20,31,57
1101,38,2024-02-24,602,187,31,28,178
1102,1,2024-08-27,287,152,58,34,92
1103,23,2024-12-14,207,170,84,4,109
1104,6,2024-02-27,908,174,79,42,53
1105,54,2024-05-13,430,36,39,29,161
1106,55,2024-06-06,786,149,86,34,38
1107,56,2024-03-19,989,39,36,5,30
1108,75,2024-09-18,867,160,53,33,31
1109,17,2024-02-23,189,69,122,46,197
1110,24,2024-01-03,739,165,37,17,151
1111,13,2024-01-23,132,41,41,17,136
1112,94,2024-02-14,40,50,84,21,158
1113,42,2024-08-28,704,65,133,45,156
1114,98,2024-07-21,481,66,9,1,200
1115,20,2024-02-26,776,17,67,6,142
1116,14,2024-11-25,636,186,109,32,185
1117,29,2024-05-15,925,29,126,47,1
1118,59,2024-03-28,390,140,15,22,177
1119,56,2024-03-19,95,124,125,28,176
1120,78,2024-10-05,42,141,87,43,177
1121,51,2024-10-26,872,99,135,33,163
1122,68,2024-06-16,308,173,68,2,83
1123,29,2024-11-04,760,103,140,11,126
1124,58,2024-09-26,264,186,66,5,111
1125,88,2024-09-07,950,131,104,45,164
1126,24,2024-09-20,738,139,60,21,130
1127,29,2024-11-10,486,78,34,6,183
1128,63,2024-09-02,107,23,103,40,199
1129,76,2024-04-18,242,87,85,29,147
1130,48,2024-11-26,193,107,38,32,119
1131,85,2024-12-14,471,94,8,30,187
1132,30,2024-10-11,835,144,31,12,87
1133,56,2024-09-08,586,116,40,23,82
1134,89,2024-04-19,467,143,122,34,4
1135,53,2024-01-08,239,184,69,46,146
1136,74,2024-04-27,825,67,128,13,160
1137,5,2024-06-19,44,87,8,47,185
1138,23,2024-10-21,728,123,29,47,177
1139,13,2024-11-12,611,198,53,30,65
1140,95,2024-07-12,200,137,131,29,49
1141,91,2024-10-30,784,114,76,32,77
1142,45,2024-06-27,174,173,108,13,197
1143,79,2024-11-14,306,178,100,37,154
1144,87,2023-12-30,966,40,85,37,10
1145,71,2024-04-22,959,131,18,8,51
1146,18,2024-08-31,125,161,53,16,87
1147,90,2024-06-16,123,163,14,38,85
1148,74,2024-10-29,87,127,121,19,118
1149,26,2024-08-02,582,72,9,42,47
1150,92,2024-07-14,918,67,54,12,1
1151,71,2024-03-16,174,73,0,45,169
1152,61,2024-12-04,647,41,121,13,18
1153,76,2024-10-10,119,13,58,29,52
1154,7,2024-07-14,331,167,6,39,186
1155,21,2024-12-10,210,49,2,7,32
1156,38,2024-05-19,321,59,139,2,39
1157,26,2024-08-09,863,152,68,21,161
1158,44,2024-09-22,127,138,104,24,147
1159,12,2024-07-28,680,199,10,47,37
1160,28,2024-01-20,822,112,115,15,111
1161,87,2024-10-30,124,49,51,11,0
1162,27,2024-05-05,671,183,40,19,27
1163,31,2024-05-06,202,170,117,2,85
1164,76,2024-01-17,338,188,27,36,139
1165,94,2024-07-13,256,144,11,11,128
1166,41,2024-02-04,289,96,146,45,76
1167,76,2024-02-08,399,2,49,1,11
1168,46,2024-09-30,420,89,41,10,117
1169,15,2024-09-19,872,49,121,50,108
1170,87,2024-07-31,251,40,118,38,124
1171,77,2024-03-17,465,196,65,9,84
1172,9,2024-02-27,616,63,64,45,34
1173,98,2024-07-17,842,84,108,49,85
1174,43,2024-01-29,293,98,17,13,52
1175,5,2024-04-05,954,133,22,33,85
1176,91,2024-09-10,599,103,104,41,189
1177,64,2024-11-26,349,130,62,3,150
1178,34,2024-01-23,148,182,66,28,184
1179,40,2024-11-03,148,7,113,22,149
1180,88,2024-11-11,271,135,50,48,3
1181,22,2024-09-07,842,186,45,26,75
1182,94,2024-05-04,327,82,76,9,175
1183,21,2024-10-17,324,167,70,9,169
1184,51,2024-06-10,511,25,116,20,52
1185,90,2024-08-10,157,187,91,47,170
1186,7,2024-01-28,215,2,97,19,184
1187,33,2024-08-14,186,147,16,15,111
1188,32,2024-01-26,42,133,98,42,28
1189,89,2024-04-08,832,139,64,5,136
1190,6,2024-08-07,404,107,13,35,86
1191,29,2024-11-21,290,74,38,24,181
1192,83,2024-09-07,422,66,6,34,29
1193,17,2024-01-13,820,199,7,43,154
1194,74,2024-10-09,175,94,140,14,100
1195,92,2024-03-10,498,193,130,40,103
1196,31,2024-09-09,69,60,95,32,26
1197,89,2024-10-23,11,148,132,4,80
1198,28,2024-10-02,270,61,134,25,153
1199,27,2024-12-09,244,69,98,24,158
1200,79,2024-05-27,138,76,135,13,42
1201,60,2024-01-09,935,9,7,24,3
1202,60,2024-01-10,688,1,60,38,49
1203,96,2024-05-04,296,149,116,36,187
1204,58,2024-10-12,217,127,41,1,81
1205,24,2024-09-22,922,52,14,43,50
1206,70,2024-09-08,108,186,68,13,141
1207,77,2024-08-30,634,45,7,2,130
1208,58,2024-03-21,364,82,37,44,149
1209,85,2024-10-02,669,43,16,18,133
1210,58,2024-07-21,862,96,96,6,50
1211,74,2024-10-25,679,132,43,33,133
1212,23,2024-07-03,674,23,2,42,143
1213,66,2024-11-03,603,196,88,34,55
1214,5,2024-07-19,532,110,75,18,23
1215,74,2024-01-02,229,63,34,41,140
1216,6,2024-12-11,151,11,21,49,191
1217,85,2024-05-13,678,159,4,16,106
1218,100,2024-05-23,124,39,87,4,74
1219,85,2024-08-29,540,130,1,46,71
1220,94,2024-09-20,6,179,87,35,114
1221,20,2024-04-28,413,132,38,2,35
1222,57,2024-01-09,17,43,118,13,11
1223,19,2024-08-11,419,113,90,3,178
1224,17,2024-03-28,485,105,101,50,3
1225,38,2024-11-26,109,31,40,15,115
1226,85,2024-02-14,183,127,74,14,75
1227,31,2024-05-25,73,69,124,34,120
1228,56,2024-07-28,246,98,134,29,29
1229,21,2024-07-25,496,159,29,15,78
1230,45,2024-05-13,984,175,148,20,128
1231,33,2024-11-13,692,191,120,29,28
1232,17,2024-05-26,244,144,33,32,186
1233,38,2024-07-05,867,17,137,8,196
1234,35,2024-07-22,200,36,65,49,19
1235,91,2024-12-14,369,30,58,6,154
1236,98,2024-04-08,165,103,88,37,43
1237,85,2024-01-20,728,77,97,20,7
1238,32,2024-10-19,284,200,6,47,115
1239,77,2024-03-13,478,56,93,37,154
1240,93,2024-08-14,710,138,141,19,144
1241,16,2024-08-23,121,38,135,27,191
1242,26,2024-07-23,410,18,17,17,182
1243,100,2024-02-19,313,37,72,19,145
1244,36,2024-09-02,916,137,102,5,76
1245,35,2024-05-12,242,142,119,1,19
1246,71,2024-09-05,472,7,28,33,168
1247,85,2024-05-22,437,89,79,42,175
1248,61,2024-02-27,743,30,85,10,46
1249,60,2024-02-16,769,146,103,46,96
1250,35,2024-06-20,596,67,21,5,114
1251,38,2024-05-20,254,2,94,13,119
1252,30,2024-03-05,717,151,36,40,101
1253,2,2024-09-19,101,9,149,44,83
1254,51,2024-04-07,797,95,128,5,5
1255,76,2024-07-09,791,129,105,39,133
1256,79,2024-03-29,710,191,25,2,178
1257,53,2024-07-28,328,133,75,4,95
1258,41,2024-09-23,904,1,56,32,76
1259,60,2024-10-28,823,47,65,25,199
1260,68,2024-03-19,315,46,83,28,14
1261,93,2024-02-18,258,56,43,2,95
1262,20,2024-07-30,827,29,80,0,149
1263,63,2024-03-23,359,124,114,30,60
1264,79,2024-02-05,511,93,15,38,149
1265,3,2024-11-23,385,168,72,38,120
1266,56,2024-05-27,6,174,67,18,93
1267,11,2024-11-07,337,20,13,26,187
1268,35,2024-03-08,121,120,60,0,162
1269,86,2024-08-16,948,121,114,0,78
1270,31,2024-02-17,814,93,4,11,121
1271,29,2024-07-03,733,165,47,13,193
1272,36,2023-12-28,713,108,90,34,78
1273,1,2024-08-08,626,48,96,10,154
1274,41,2024-11-07,173,189,75,8,43
1275,66,2023-12-29,782,192,82,11,31
1276,82,2024-04-10,677,28,127,49,38
1277,81,2024-12-16,823,166,134,24,20
1278,74,2023-12-19,710,167,28,40,79
1279,22,2024-01-25,620,97,95,10,104
1280,46,2024-06-02,861,163,50,8,177
1281,10,2024-06-22,966,144,125,49,147
1282,10,2024-09-27,975,22,80,24,126
1283,63,2024-12-05,546,11,24,43,182
1284,8,2024-03-23,544,14,131,3,172
1285,95,2024-08-18,922,131,113,16,170
1286,35,2024-11-28,448,157,99,3,162
